2917,9814
2917,9816
2917,9900
2917,9916
2917,9919
2918,6616
2918,6743
2918,7833
2918,8489
2919,4743
2919,5075
2919,5107
2919,5136
2919,5177
2919,5246
2919,5306
2919,6019
2919,6427
2919,6570
2919,6941
2919,7473
2919,7544
2919,7985
2919,8515
2919,8794
2920,6160
2920,6947
2920,8275
2920,8487
2920,9909
2921,4793
2921,4808
2921,4961
2921,5668
2921,6688
2921,7281
2921,7557
2921,7619
2921,7708
2921,8629
2921,9338
2922,7334
2923,4661
2923,4710
2923,4785
2923,4861
2923,5384
2923,5713
2923,5881
2923,6042
2923,6167
2923,6255
2923,6518
2923,6640
2923,7059
2923,7146
2923,7966
2923,8006
2923,8184
2923,8255
2923,8998
2923,9124
2923,9388
2924,4040
2924,7284
2924,9384
2925,4722
2925,4886
2925,7585
2925,7806
2925,8173
2925,8357
2925,8404
2925,9777
2926,5232
2926,5602
2926,5824
2926,6333
2926,6345
2926,6432
2926,7035
2926,7400
2926,7826
2926,7856
2926,8345
2926,8470
2926,8507
2926,8758
2926,8822
2926,9029
2926,9779
2927,5471
2927,5583
2927,7608
2927,9133
2928,7095
2928,7593
2928,7901
2928,9412
2929,4735
2929,4988
2929,5029
2929,5225
2929,5642
2929,5745
2929,5747
2929,6166
2929,6318
2929,7923
2929,8320
2929,8670
2929,8989
2930,4318
2930,4859
2930,6262
2931,4852
2931,7169
2931,7656
2931,8982
2932,4803
2932,4856
2932,4892
2932,4941
2932,4994
2932,5048
2932,5113
2932,5152
2932,5228
2932,5399
2932,5433
2932,5490
2932,5491
2932,5524
2932,5585
2932,5627
2932,5754
2932,5773
2932,5828
2932,5834
2932,5893
2932,5918
2932,6093
2932,6115
2932,6141
2932,6151
2932,6201
2932,6240
2932,6288
2932,6346
2932,6381
2932,6390
2932,6391
2932,6436
2932,6574
2932,6576
2932,6619
2932,6639
2932,6868
2932,6880
2932,6970
2932,7164
2932,7166
2932,7257
2932,7267
2932,7289
2932,7344
2932,7350
2932,7366
2932,7481
2932,7889
2932,7933
2932,8018
2932,8029
2932,8057
2932,8067
2932,8127
2932,8145
2932,8358
2932,8367
2932,8401
2932,8562
2932,8602
2932,8761
2932,8809
2932,8869
2932,8976
2932,8992
2932,9034
2932,9052
2932,9067
2932,9073
2932,9214
2932,9263
2932,9348
2932,9443
2932,9556
2932,9676
2932,9691
2932,9741
2932,9855
2932,9886
2932,9888
2933,4979
2933,5094
2933,5144
2933,5515
2933,5945
2933,6099
2933,6131
2933,6366
2933,7084
2933,7211
2933,7253
2933,7306
2933,7689
2933,8113
2933,8360
2933,8391
2933,8630
2933,8638
2933,8789
2933,9076
2933,9305
2933,9410
2933,9531
2933,9724
2933,9890
2934,5974
2934,9000
2934,9542
2935,9683
2936,5419
2936,9589
2937,4703
2937,4716
2937,4764
2937,4804
2937,4849
2937,5256
2937,5452
2937,5767
2937,6277
2937,6281
2937,6438
2937,6754
2937,6790
2937,6968
2937,7011
2937,7028
2937,7185
2937,7252
2937,7301
2937,7403
2937,7431
2937,7495
2937,7521
2937,7522
2937,7568
2937,7653
2937,8005
2937,8139
2937,8264
2937,8285
2937,8314
2937,8328
2937,8394
2937,8565
2937,8570
2937,8580
2937,8664
2937,8867
2937,8889
2937,8902
2937,9064
2937,9129
2937,9220
2937,9418
2937,9516
2937,9687
2937,9832
2937,9879
2937,9920
2938,3000
2938,4674
2938,4874
2938,4912
2938,4974
2938,5028
2938,5086
2938,5104
2938,5189
2938,5233
2938,5260
2938,5311
2938,5372
2938,5436
2938,5446
2938,5584
2938,5740
2938,5741
2938,5743
2938,5772
2938,5840
2938,5870
2938,5877
2938,5890
2938,6035
2938,6041
2938,6049
2938,6100
2938,6114
2938,6158
2938,6226
2938,6247
2938,6291
2938,6307
2938,6321
2938,6408
2938,6454
2938,6499
2938,6718
2938,6738
2938,6771
2938,6831
2938,6896
2938,6949
2938,7085
2938,7138
2938,7147
2938,7194
2938,7246
2938,7466
2938,7515
2938,7614
2938,7713
2938,7739
2938,7859
2938,8070
2938,8132
2938,8151
2938,8193
2938,8274
2938,8280
2938,8288
2938,8291
2938,8338
2938,8466
2938,8481
2938,8574
2938,8582
2938,8587
2938,8631
2938,8722
2938,8747
2938,8842
2938,8858
2938,8887
2938,8903
2938,8936
2938,8949
2938,8957
2938,8965
2938,8975
2938,8985
2938,9020
2938,9032
2938,9043
2938,9091
2938,9094
2938,9134
2938,9182
2938,9269
2938,9313
2938,9351
2938,9393
2938,9522
2938,9540
2938,9590
2938,9616
2938,9628
2938,9649
2938,9721
2938,9814
2938,9816
2938,9900
2938,9916
2938,9919
2939,4860
2939,5607
2939,5664
2939,7562
2940,4659
2940,4669
2940,5044
2940,5067
2940,5143
2940,5156
2940,5266
2940,5387
2940,5390
2940,5394
2940,5438
2940,5455
2940,5593
2940,5614
2940,5675
2940,5746
2940,5804
2940,5884
2940,6010
2940,6040
2940,6178
2940,6314
2940,6487
2940,6526
2940,6800
2940,6805
2940,6830
2940,6906
2940,6959
2940,7215
2940,7285
2940,7320
2940,7418
2940,7449
2940,7472
2940,7623
2940,7687
2940,7851
2940,7954
2940,8007
2940,8330
2940,8458
2940,8539
2940,8585
2940,8589
2940,8606
2940,8616
2940,8766
2940,9122
2940,9262
2940,9336
2940,9345
2940,9424
2940,9593
2940,9679
2940,9711
2940,9821
2940,9856
2940,9908
2941,4832
2941,4924
2941,4929
2941,4935
2941,5133
2941,5157
2941,5194
2941,5371
2941,5373
2941,5494
2941,5546
2941,6057
2941,6129
2941,6198
2941,6242
2941,6320
2941,6450
2941,6464
2941,6514
2941,6573
2941,6747
2941,6785
2941,6872
2941,6939
2941,7031
2941,7052
2941,7053
2941,7239
2941,7780
2941,8162
2941,8224
2941,8395
2941,8678
2941,8679
2941,8775
2941,8920
2941,8945
2941,9014
2941,9037
2941,9315
2941,9541
2941,9571
2941,9699
2941,9722
2941,9897
2943,5226
2943,5678
2943,6551
2943,6644
2944,4449
2944,4796
2944,5150
2944,5410
2944,5528
2944,5672
2944,5715
2944,5720
2944,5984
2944,6031
2944,6078
2944,6108
2944,6163
2944,6200
2944,6456
2944,6516
2944,6535
2944,6685
2944,6729
2944,6763
2944,6974
2944,7002
2944,7029
2944,7255
2944,7387
2944,7501
2944,7506
2944,7618
2944,7643
2944,7692
2944,7800
2944,7853
2944,8378
2944,8457
2944,8696
2944,8830
2944,8934
2944,8995
2944,9154
2944,9237
2944,9295
2944,9346
2944,9558
2944,9862
2945,5530
2945,7460
2945,8490
2946,4665
2946,4984
2946,5132
2946,5543
2946,6206
2946,6293
2946,6303
2946,7621
2946,7952
2947,8886
2948,5378
2948,6777
2948,9931
2949,5121
2949,5642
2949,5747
2949,6166
2949,7126
2949,7567
2949,8953
2949,9176
2949,9752
2950,8083
2950,9284
2951,6878
2952,4197
2952,7603
2952,8777
2953,3661
2953,3757
2953,4090
2953,4621
2953,4696
2953,4893
2953,4943
2953,5078
2953,5780
2953,5826
2953,5963
2953,6094
2953,6360
2953,6811
2953,6921
2953,7111
2953,7235
2953,7810
2953,7996
2953,8212
2953,9175
2953,9469
2954,6165
2954,8108
2954,8552
2954,8991
2954,9637
2954,9911
2955,5370
2955,5569
2955,7622
2955,7913
2955,8733
2955,9041
2956,4752
2956,5240
2956,6341
2956,6735
2956,7118
2956,7658
2956,7818
2956,8608
2956,8788
2956,9236
2956,9742
2957,4831
2957,7694
2957,9010
2957,9479
2957,9494
2957,9922
2958,4803
2958,4856
2958,4892
2958,4941
2958,4994
2958,5048
2958,5057
2958,5113
2958,5152
2958,5224
2958,5228
2958,5399
2958,5433
2958,5459
2958,5490
2958,5491
2958,5524
2958,5585
2958,5627
2958,5754
2958,5773
2958,5828
2958,5834
2958,5893
2958,5918
2958,6093
2958,6115
2958,6133
2958,6141
2958,6151
2958,6201
2958,6240
2958,6288
2958,6346
2958,6381
2958,6390
2958,6391
2958,6574
2958,6576
2958,6619
2958,6639
2958,6868
2958,6880
2958,6970
2958,7098
2958,7155
2958,7166
2958,7257
2958,7267
2958,7289
2958,7330
2958,7344
2958,7350
2958,7366
2958,7889
2958,7933
2958,8008
2958,8018
2958,8029
2958,8057
2958,8067
2958,8127
2958,8145
2958,8358
2958,8367
2958,8401
2958,8562
2958,8602
2958,8761
2958,8809
2958,8869
2958,8913
2958,8974
2958,8976
2958,8992
2958,9034
2958,9052
2958,9067
2958,9073
2958,9092
2958,9214
2958,9263
2958,9348
2958,9443
2958,9556
2958,9676
2958,9691
2958,9741
2958,9855
2958,9886
2958,9888
2960,7962
2961,4778
2961,5002
2961,5284
2961,5350
2961,5427
2961,6033
2961,6398
2961,6426
2961,6439
2961,6548
2961,6583
2961,6647
2961,6859
2961,6911
2961,7072
2961,7198
2961,7228
2961,7932
2961,8257
2961,8290
2961,8352
2961,8377
2961,8512
2961,8653
2961,8792
2961,8807
2961,8845
2961,9132
2961,9147
2961,9197
2961,9254
2961,9391
2961,9506
2961,9598
2961,9659
2961,9869
2961,9944
2962,5176
2962,6013
2962,6782
2962,6905
2962,8833
2962,8997
2963,5996
2963,6145
2963,6389
2963,7079
2963,7396
2963,7455
2963,8941
2964,4680
2964,4866
2964,4874
2964,5028
2964,5042
2964,5196
2964,5372
2964,5446
2964,5706
2964,5858
2964,5875
2964,6041
2964,6173
2964,6225
2964,6268
2964,6321
2964,6454
2964,6499
2964,6590
2964,6604
2964,6714
2964,6890
2964,6896
2964,6957
2964,7069
2964,7466
2964,7709
2964,7721
2964,7739
2964,7779
2964,7854
2964,8334
2964,8482
2964,8621
2964,8745
2964,8796
2964,8949
2964,9127
2964,9210
2964,9242
2964,9444
2964,9475
2964,9522
2965,4674
2965,4912
2965,4926
2965,4974
2965,5086
2965,5104
2965,5189
2965,5233
2965,5260
2965,5311
2965,5436
2965,5584
2965,5740
2965,5741
2965,5743
2965,5772
2965,5840
2965,5870
2965,5877
2965,5890
2965,6035
2965,6049
2965,6100
2965,6114
2965,6158
2965,6188
2965,6226
2965,6247
2965,6291
2965,6307
2965,6408
2965,6718
2965,6738
2965,6771
2965,6831
2965,6949
2965,7085
2965,7138
2965,7141
2965,7147
2965,7194
2965,7246
2965,7515
2965,7614
2965,7713
2965,7859
2965,8070
2965,8132
2965,8151
2965,8193
2965,8274
2965,8280
2965,8288
2965,8291
2965,8338
2965,8466
2965,8481
2965,8574
2965,8582
2965,8587
2965,8631
2965,8722
2965,8747
2965,8842
2965,8858
2965,8887
2965,8903
2965,8936
2965,8957
2965,8965
2965,8975
2965,8985
2965,9020
2965,9032
2965,9043
2965,9091
2965,9094
2965,9134
2965,9182
2965,9269
2965,9313
2965,9351
2965,9393
2965,9540
2965,9582
2965,9590
2965,9616
2965,9628
2965,9649
2965,9702
2965,9721
2965,9814
2965,9816
2965,9900
2965,9916
2965,9919
2966,4930
2966,4961
2966,4963
2966,5623
2966,6412
2966,6688
2966,7077
2966,7281
2966,8629
2966,9338
2966,9636
2966,9794
2966,9917
2967,6181
2967,6203
2967,7765
2967,8329
2967,9026
2967,9050
2967,9730
2968,4659
2968,4669
2968,5044
2968,5067
2968,5143
2968,5156
2968,5266
2968,5387
2968,5390
2968,5394
2968,5438
2968,5455
2968,5593
2968,5614
2968,5675
2968,5746
2968,5804
2968,5884
2968,6010
2968,6040
2968,6178
2968,6314
2968,6487
2968,6526
2968,6800
2968,6805
2968,6830
2968,6906
2968,6959
2968,7215
2968,7285
2968,7320
2968,7418
2968,7449
2968,7472
2968,7623
2968,7687
2968,7851
2968,7954
2968,8007
2968,8330
2968,8458
2968,8539
2968,8585
2968,8589
2968,8606
2968,8616
2968,8766
2968,9122
2968,9262
2968,9336
2968,9345
2968,9424
2968,9593
2968,9679
2968,9711
2968,9821
2968,9856
2968,9908
2969,5472
2969,5708
2969,7107
2969,7160
2969,7548
2969,7872
2969,7963
2969,8322
2969,8450
2969,8763
2969,9271
2969,9343
2970,4875
2970,5069
2970,5711
2970,7835
2970,8384
2970,8735
2970,9682
2971,4795
2971,4880
2971,4915
2971,4920
2971,5481
2971,5812
2971,6428
2971,6663
2971,7175
2971,7402
2971,7699
2971,7871
2971,8462
2971,8744
2971,9252
2971,9538
2971,9841
2972,4674
2972,4912
2972,4974
2972,5086
2972,5104
2972,5189
2972,5233
2972,5260
2972,5311
2972,5436
2972,5584
2972,5740
2972,5741
2972,5743
2972,5772
2972,5840
2972,5870
2972,5877
2972,5890
2972,6035
2972,6049
2972,6100
2972,6114
2972,6158
2972,6226
2972,6247
2972,6291
2972,6307
2972,6408
2972,6718
2972,6738
2972,6771
2972,6831
2972,6949
2972,7085
2972,7138
2972,7147
2972,7194
2972,7246
2972,7515
2972,7614
2972,7713
2972,7859
2972,8070
2972,8132
2972,8151
2972,8193
2972,8274
2972,8280
2972,8288
2972,8291
2972,8338
2972,8466
2972,8481
2972,8574
2972,8582
2972,8587
2972,8631
2972,8722
2972,8747
2972,8842
2972,8858
2972,8887
2972,8903
2972,8936
2972,8957
2972,8965
2972,8975
2972,8985
2972,9020
2972,9032
2972,9043
2972,9091
2972,9094
2972,9134
2972,9182
2972,9269
2972,9313
2972,9351
2972,9393
2972,9540
2972,9590
2972,9616
2972,9628
2972,9649
2972,9721
2972,9814
2972,9816
2972,9900
2972,9916
2972,9919
2973,8238
2974,5222
2974,6520
2974,7133
2974,7887
2974,8164
2974,9778
2975,4947
2975,4976
2975,5115
2975,5262
2975,5351
2975,5422
2975,5462
2975,5599
2975,5644
2975,5681
2975,5786
2975,5987
2975,6103
2975,6147
2975,6219
2975,6387
2975,6480
2975,6645
2975,6717
2975,6752
2975,6822
2975,7096
2975,7120
2975,7129
2975,7446
2975,7669
2975,7982
2975,8068
2975,8258
2975,8325
2975,8429
2975,8933
2975,9193
2975,9272
2975,9481
2975,9822
2976,7784
2977,5058
2977,5402
2977,5869
2977,5962
2977,6661
2977,6893
2977,7074
2977,7293
2977,7302
2977,7981
2977,8002
2977,8814
2977,9910
2977,9941
2978,4680
2978,4866
2978,4990
2978,5042
2978,5196
2978,5706
2978,5858
2978,5875
2978,6173
2978,6225
2978,6268
2978,6380
2978,6590
2978,6604
2978,6714
2978,6890
2978,6957
2978,7069
2978,7709
2978,7721
2978,7779
2978,7854
2978,8334
2978,8482
2978,8621
2978,8745
2978,8796
2978,9127
2978,9210
2978,9242
2978,9444
2978,9475
2978,9796
2979,5590
2979,6091
2979,6912
2979,8769
2981,4727
2981,6354
2981,6737
2981,7127
2983,4961
2983,6688
2983,7281
2983,8629
2983,8784
2983,9338
2984,5533
2984,5806
2984,6527
2984,6543
2984,8752
2984,9694
2986,4674
2986,4699
2986,4912
2986,4974
2986,5086
2986,5104
2986,5117
2986,5189
2986,5233
2986,5260
2986,5311
2986,5409
2986,5436
2986,5584
2986,5740
2986,5741
2986,5743
2986,5772
2986,5840
2986,5870
2986,5877
2986,5890
2986,6035
2986,6049
2986,6100
2986,6114
2986,6158
2986,6226
2986,6247
2986,6291
2986,6307
2986,6374
2986,6408
2986,6608
2986,6718
2986,6738
2986,6771
2986,6831
2986,6949
2986,7085
2986,7138
2986,7147
2986,7176
2986,7194
2986,7246
2986,7515
2986,7614
2986,7713
2986,7745
2986,7859
2986,8070
2986,8132
2986,8151
2986,8193
2986,8274
2986,8280
2986,8288
2986,8291
2986,8338
2986,8466
2986,8481
2986,8574
2986,8582
2986,8587
2986,8631
2986,8722
2986,8747
2986,8842
2986,8858
2986,8887
2986,8903
2986,8936
2986,8957
2986,8965
2986,8975
2986,8985
2986,9020
2986,9032
2986,9043
2986,9065
2986,9091
2986,9094
2986,9134
2986,9182
2986,9269
2986,9313
2986,9351
2986,9393
2986,9540
2986,9590
2986,9616
2986,9628
2986,9646
2986,9649
2986,9721
2986,9814
2986,9816
2986,9900
2986,9916
2986,9919
2987,4815
2987,5006
2987,5432
2987,5742
2987,6372
2987,6933
2987,7336
2987,8356
2987,9390
2988,6079
2988,7574
2988,8528
2988,9328
2989,4833
2989,6024
2989,7294
2989,7427
2989,7592
2989,8594
2989,8640
2989,9279
2989,9760
2989,9852
2990,5732
2990,6786
2990,6967
2990,7026
2990,7404
2990,7569
2990,7586
2990,7696
2990,8604
2991,4925
2991,5600
2991,6165
2991,6837
2991,7268
2991,8108
2991,8552
2991,8773
2991,8991
2991,9637
2991,9911
2992,4822
2992,9739
2992,9805
2993,5294
2993,5768
2993,6250
2993,6384
2993,6825
2993,7376
2993,8373
2993,8866
2994,5769
2994,5982
2994,6481
2994,7282
2994,8542
2995,4700
2995,5013
2995,5151
2995,5717
2995,5813
2995,6233
2995,6874
2995,6889
2995,7187
2995,7312
2995,7461
2995,8927
2995,9009
2995,9151
2995,9231
2995,9864
2996,5197
2996,5878
2996,6085
2996,6828
2996,7010
2996,7173
2996,7179
2996,7411
2996,7426
2996,8815
2996,9334
2996,9535
2996,9830
2997,5500
2997,8121
2997,9850
2998,4738
2998,5407
2998,5901
2998,5926
2998,6681
2998,7986
2998,8392
2998,8802
2998,8864
3000,4674
3000,4874
3000,4912
3000,4974
3000,5028
3000,5086
3000,5104
3000,5189
3000,5233
3000,5260
3000,5311
3000,5372
3000,5436
3000,5446
3000,5584
3000,5740
3000,5741
3000,5743
3000,5772
3000,5840
3000,5870
3000,5877
3000,5890
3000,6035
3000,6041
3000,6049
3000,6100
3000,6114
3000,6158
3000,6226
3000,6247
3000,6291
3000,6307
3000,6321
3000,6408
3000,6454
3000,6499
3000,6718
3000,6738
3000,6771
3000,6831
